CHROM StartPOS EndPOS
NC_047173.1 8341368 8341768
NC_047173.1 9038760 9039160
NC_047173.1 9409404 9409804
NC_047173.1 9504896 9505296
NC_047173.1 9684573 9684973
NC_047173.1 9738532 9738932
NC_047173.1 9978847 9979247
NC_047173.1 10183253 10183653
NC_047173.1 10338993 10339393
NC_047173.1 10370096 10370496
NC_047173.1 10417272 10417672
NC_047173.1 10900100 10900500
NC_047173.1 11317984 11318384
NC_047173.1 11527077 11527477
NC_047173.1 11988391 11988791
NC_047173.1 12666271 12666671
NC_047173.1 12866460 12866860
NC_047173.1 13068733 13069133
NC_047173.1 13493109 13493509
NC_047173.1 13744596 13744996
NC_047173.1 14341851 14342251
NC_047173.1 14374099 14374499
NC_047173.1 14474790 14475190
NC_047173.1 14591240 14591640
NC_047173.1 14671694 14672094
NC_047173.1 14795140 14795540
NC_047173.1 14820754 14821154
NC_047173.1 14857826 14858226
NC_047173.1 14907284 14907684
NC_047173.1 15057799 15058199
NC_047173.1 15117244 15117644
NC_047173.1 15149642 15150042
NC_047173.1 15166946 15167346
NC_047173.1 15189255 15189655
NC_047173.1 15518861 15519261
NC_047173.1 15546058 15546458
NC_047173.1 15561649 15562049
NC_047173.1 15622493 15622893
NC_047173.1 15634758 15635158
NC_047173.1 15643795 15644195
NC_047173.1 15684060 15684460
NC_047173.1 15914952 15915352
NC_047173.1 15926076 15926476
NC_047173.1 16208440 16208840
NC_047173.1 16312060 16312460
NC_047173.1 16327490 16327890
NC_047173.1 16421753 16422153
NC_047173.1 16464687 16465087
NC_047173.1 16474395 16474795
NC_047173.1 16546101 16546501
NC_047173.1 16571027 16571427
NC_047173.1 16587679 16588079
NC_047173.1 16684017 16684417
NC_047173.1 16695381 16695781
NC_047173.1 16739646 16740046
NC_047173.1 16860868 16861268
NC_047173.1 16885915 16886315
NC_047173.1 16920702 16921102
NC_047173.1 17008801 17009201
NC_047173.1 17022529 17022929
NC_047173.1 17102452 17102852
NC_047173.1 17112478 17112878
NC_047173.1 17136330 17136730
NC_047173.1 17268419 17268819
NC_047173.1 17500628 17501028
NC_047173.1 17593910 17594310
NC_047173.1 17625466 17625866
NC_047173.1 17778169 17778569
NC_047173.1 17873083 17873483
NC_047173.1 17922751 17923151
NC_047173.1 18030469 18030869
NC_047173.1 18241771 18242171
NC_047173.1 18241771 18242171
